date,order_id,sku,category,channel,orders,revenue,year,month
2022-02-14,177929,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Pix,1,,2022,2
2020-07-08,98124,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Débito,1,35.84,2020,7
2022-09-06,164760,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Pix,1,,2022,9
2021-03-13,143054,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Pix,1,87.78,2021,3
2022-02-27,152284,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,,2022,2
2023-11-13,208440,Bola Pet Vinil Big Blue,Brinquedo,Boleto Bancário,1,78.0,2023,11
2023-03-14,210490,Meias esportivas para cães para ambientes internos e externos,Acessório,Dinheiro,1,80.6,2023,3
2020-02-08,89718,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Débito,1,36.96,2020,2
2021-08-13,132788,Vitamina E Granulado BigForce,Medicamento,Boleto Bancário,1,146.3,2021,8
2024-03-05,271381,Mordedor de Corda Bola,Brinquedo,Cartão Crédito,1,,2024,3
2021-02-25,132079,Penas Gatito,Brinquedo,Cartão Crédito,1,22.61,2021,2
2023-02-07,210213,Bandana Disney Mickey Fábrica Petti ,Acessório,Boleto Bancário,1,14.3,2023,2
2020-05-07,71800,Biscoito  True Champion 300g,Alimentação,Cartão Débito,1,71.68,2020,5
2020-07-01,67526,Meias esportivas para cães para ambientes internos e externos,Acessório,Dinheiro,1,69.44,2020,7
2021-07-10,103624,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Boleto Bancário,1,239.4,2021,7
2021-01-30,139661,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Pix,1,107.73,2021,1
2022-02-17,157171,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Crédito,1,,2022,2
2021-03-16,132195,Vitamina E Granulado BigForce,Medicamento,Boleto Bancário,1,74.48,2021,3
2023-09-12,216075,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Pix,1,87.1,2023,9
2021-06-07,123665,Cama média almofadada Pity,Acessório,Pix,1,77.14,2021,6
2022-10-23,185887,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Crédito,1,,2022,10
2021-08-20,128027,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Débito,1,385.7,2021,8
2024-01-17,239607,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Débito,1,,2024,1
2020-07-04,68413,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Boleto Bancário,1,94.08,2020,7
2022-06-26,175788,Biscoito  True Champion 300g,Alimentação,Boleto Bancário,1,,2022,6
2024-01-19,262767,Penas Gatito,Brinquedo,Pix,1,,2024,1
2022-08-08,191177,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Dinheiro,1,,2022,8
2020-09-15,68620,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Cartão Crédito,1,31.36,2020,9
2021-06-12,147541,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Débito,1,43.89,2021,6
2021-09-04,127405,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Boleto Bancário,1,1069.32,2021,9
2020-05-10,59205,Bola Pet Vinil Big Blue,Brinquedo,Boleto Bancário,1,24.64,2020,5
2023-04-25,222549,Cama média almofadada Pity,Acessório,Pix,1,62.4,2023,4
2023-06-20,222290,Roupa para Gato Petti,Acessório,Dinheiro,1,53.3,2023,6
2023-07-15,225126,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Débito,1,123.5,2023,7
2022-06-09,177322,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Crédito,1,,2022,6
2021-05-06,115395,Vitamina E Granulado BigForce,Medicamento,Cartão Débito,1,329.84,2021,5
2022-05-13,187963,Vitamina E Granulado BigForce,Medicamento,Pix,1,,2022,5
2022-12-25,181534,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Boleto Bancário,1,,2022,12
2024-02-17,249745,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Cartão Débito,1,,2024,2
2024-01-08,251595,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Crédito,1,,2024,1
2022-12-07,188001,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Crédito,1,,2022,12
2020-03-16,87033,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Pix,1,26.88,2020,3
2024-01-01,269205,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Crédito,1,,2024,1
2024-04-02,271765,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Boleto Bancário,1,,2024,4
2022-06-07,159135,Roupa para Cão Billaboard,Acessório,Boleto Bancário,1,,2022,6
2022-09-19,159531,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Débito,1,,2022,9
2023-09-13,218112,Vitamina E Granulado BigForce,Medicamento,Pix,1,288.6,2023,9
2024-04-01,249707,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Dinheiro,1,,2024,4
2021-04-04,111428,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Dinheiro,1,406.98,2021,4
2024-03-21,269061,Vitamina E Granulado BigForce,Medicamento,Cartão Débito,1,,2024,3
2021-05-12,102325,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Boleto Bancário,1,82.46,2021,5
2024-03-26,266030,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Crédito,1,,2024,3
2022-04-14,195306,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Crédito,1,,2022,4
2021-01-09,105547,Meias esportivas para cães para ambientes internos e externos,Acessório,Dinheiro,1,87.78,2021,1
2022-02-24,168678,Penas Gatito,Brinquedo,Boleto Bancário,1,,2022,2
2024-03-16,264774,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Pix,1,,2024,3
2021-11-17,141810,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Boleto Bancário,1,763.42,2021,11
2020-07-26,55601,Biscoito  True Champion 300g,Alimentação,Boleto Bancário,1,35.84,2020,7
2024-03-31,241101,Biscoito  True Champion 300g,Alimentação,Pix,1,,2024,3
2022-12-30,193443,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Cartão Crédito,1,,2022,12
2022-03-05,163815,Bola Pet Vinil Big Blue,Brinquedo,Dinheiro,1,,2022,3
2020-11-21,80816,Bola Pet Vinil Big Blue,Brinquedo,Dinheiro,1,20.16,2020,11
2024-03-17,228150,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Dinheiro,1,,2024,3
2021-02-24,107488,Penas Gatito,Brinquedo,Boleto Bancário,1,19.95,2021,2
2023-07-27,217187,Roupa para Gato Petti,Acessório,Cartão Crédito,1,49.4,2023,7
2023-03-11,210306,Roupa para Cão Billaboard,Acessório,Dinheiro,1,44.2,2023,3
2021-01-28,136038,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Cartão Débito,1,79.8,2021,1
2020-01-07,99917,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Crédito,1,34.72,2020,1
2024-01-07,238969,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Boleto Bancário,1,,2024,1
2023-08-30,211521,Vitamina E Granulado BigForce,Medicamento,Dinheiro,1,249.6,2023,8
2023-05-11,216891,Roupa para Gato Petti,Acessório,Cartão Crédito,1,48.1,2023,5
2021-04-04,146948,Meias esportivas para cães para ambientes internos e externos,Acessório,Boleto Bancário,1,85.12,2021,4
2020-11-26,97867,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Boleto Bancário,1,34.72,2020,11
2024-01-16,233123,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Cartão Débito,1,,2024,1
2020-09-22,95127,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Crédito,1,71.68,2020,9
2020-10-19,85232,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Cartão Débito,1,77.28,2020,10
2023-09-05,223277,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Crédito,1,81.9,2023,9
2022-02-12,151661,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Pix,1,,2022,2
2021-07-09,113346,Meias esportivas para cães para ambientes internos e externos,Acessório,Dinheiro,1,87.78,2021,7
2023-01-10,222449,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Cartão Débito,1,105.3,2023,1
2020-11-08,86405,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Cartão Crédito,1,31.36,2020,11
2022-01-27,162185,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Dinheiro,1,,2022,1
2022-03-19,153468,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Crédito,1,,2022,3
2024-02-07,246708,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Crédito,1,,2024,2
2024-01-25,245232,Meias esportivas para cães para ambientes internos e externos,Acessório,Boleto Bancário,1,,2024,1
2022-07-31,153980,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Pix,1,,2022,7
2024-02-25,247417,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Débito,1,,2024,2
2020-05-26,59215,Bola Pet Vinil Big Blue,Brinquedo,Cartão Crédito,1,60.48,2020,5
2020-12-06,61997,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Débito,1,226.24,2020,12
2020-06-11,86849,Cama média almofadada Pity,Acessório,Cartão Crédito,1,67.2,2020,6
2024-01-27,258378,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,,2024,1
2023-10-28,210528,Biscoito  True Champion 300g,Alimentação,Boleto Bancário,1,78.0,2023,10
2022-06-12,156482,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Crédito,1,,2022,6
2020-01-16,71401,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Débito,1,669.76,2020,1
2023-08-12,204146,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Dinheiro,1,136.5,2023,8
2020-05-15,80910,Roupa para Gato Petti,Acessório,Pix,1,31.36,2020,5
2022-01-21,170669,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Débito,1,,2022,1
2022-01-26,192460,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Crédito,1,,2022,1
2022-08-02,192056,Penas Gatito,Brinquedo,Dinheiro,1,,2022,8
2024-02-02,240281,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Crédito,1,,2024,2
2022-09-13,155308,Meias esportivas para cães para ambientes internos e externos,Acessório,Boleto Bancário,1,,2022,9
2020-08-17,78144,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Boleto Bancário,1,915.04,2020,8
2024-01-23,250973,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Crédito,1,,2024,1
2020-04-11,55374,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Débito,1,495.04,2020,4
2024-03-22,273858,Vitamina E Granulado BigForce,Medicamento,Cartão Débito,1,,2024,3
2024-01-10,270638,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Dinheiro,1,,2024,1
2023-10-25,213180,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,44.2,2023,10
2020-09-27,84525,Roupa para Gato Petti,Acessório,Pix,1,49.28,2020,9
2022-04-30,176406,Bola Pet Vinil Big Blue,Brinquedo,Pix,1,,2022,4
2022-04-22,184418,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Cartão Débito,1,,2022,4
2024-01-12,226598,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,,2024,1
2021-04-17,124330,Roupa para Gato Petti,Acessório,Cartão Débito,1,49.21,2021,4
2022-10-30,188655,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Pix,1,,2022,10
2022-11-04,194283,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Crédito,1,,2022,11
2022-04-02,168056,Penas Gatito,Brinquedo,Pix,1,,2022,4
2022-01-19,164787,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Crédito,1,,2022,1
2022-01-28,151140,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Crédito,1,,2022,1
2021-12-26,113998,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Débito,1,35.91,2021,12
2021-02-16,129388,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Pix,1,1463.0,2021,2
2023-06-28,215530,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Crédito,1,265.2,2023,6
2021-02-10,112023,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Crédito,1,11149.39,2021,2
2022-12-17,176881,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Débito,1,,2022,12
2021-07-14,122517,Mordedor de Corda Bola,Brinquedo,Cartão Crédito,1,17.29,2021,7
2021-09-16,145209,Biscoito  True Champion 300g,Alimentação,Pix,1,101.08,2021,9
2020-11-17,86262,Penas Gatito,Brinquedo,Cartão Crédito,1,21.28,2020,11
2023-08-02,209612,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Débito,1,13.0,2023,8
2022-03-10,178309,Roupa para Gato Petti,Acessório,Cartão Débito,1,,2022,3
2023-04-13,207765,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Débito,1,6.5,2023,4
2020-02-17,82910,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Débito,1,40.32,2020,2
2020-08-04,62954,Vitamina E Granulado BigForce,Medicamento,Cartão Crédito,1,238.56,2020,8
2023-09-06,225929,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Dinheiro,1,1033.5,2023,9
2024-02-11,229661,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Dinheiro,1,,2024,2
2023-07-17,209498,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Crédito,1,1124.5,2023,7
2024-03-09,230267,Bandana Disney Mickey Fábrica Petti ,Acessório,Boleto Bancário,1,,2024,3
2023-07-28,201201,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Pix,1,2861.3,2023,7
2022-02-28,169081,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Débito,1,,2022,2
2020-04-17,84050,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Cartão Crédito,1,24.64,2020,4
2022-07-05,186356,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Débito,1,,2022,7
2021-12-21,134524,Mordedor de Corda Bola,Brinquedo,Pix,1,43.89,2021,12
2021-10-21,102727,Mordedor de Corda Bola,Brinquedo,Boleto Bancário,1,34.58,2021,10
2022-09-07,168829,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Boleto Bancário,1,,2022,9
2020-04-25,61311,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Débito,1,44.8,2020,4
2022-03-24,172073,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,,2022,3
2024-03-18,250588,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Boleto Bancário,1,,2024,3
2024-03-21,263686,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Débito,1,,2024,3
2024-01-29,248378,Penas Gatito,Brinquedo,Pix,1,,2024,1
2024-02-14,247145,Cama média almofadada Pity,Acessório,Cartão Crédito,1,,2024,2
2023-04-27,220870,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Crédito,1,37.7,2023,4
2020-11-26,66227,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Boleto Bancário,1,82.88,2020,11
2021-07-14,112083,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Débito,1,13.3,2021,7
2021-12-04,126379,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Crédito,1,841.89,2021,12
2022-04-17,182381,Biscoito  True Champion 300g,Alimentação,Dinheiro,1,,2022,4
2021-04-16,118700,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Pix,1,6.65,2021,4
2020-03-20,92215,Bola Pet Vinil Big Blue,Brinquedo,Dinheiro,1,60.48,2020,3
2023-10-27,204709,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Débito,1,1154.4,2023,10
2022-04-14,155359,Bandana Disney Mickey Fábrica Petti ,Acessório,Pix,1,,2022,4
2021-06-24,139510,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Débito,1,83.79,2021,6
2024-01-04,263891,Biscoito  True Champion 300g,Alimentação,Pix,1,,2024,1
2023-02-04,202528,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Crédito,1,25207.0,2023,2
2023-02-02,209032,Biscoito  True Champion 300g,Alimentação,Pix,1,20.8,2023,2
2020-06-24,75664,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Débito,1,33.6,2020,6
2024-03-29,231770,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Dinheiro,1,,2024,3
2022-10-01,187111,Meias esportivas para cães para ambientes internos e externos,Acessório,Dinheiro,1,,2022,10
2024-03-02,249732,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Boleto Bancário,1,,2024,3
2024-01-27,245984,Penas Gatito,Brinquedo,Cartão Débito,1,,2024,1
2024-02-03,240107,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Débito,1,,2024,2
2021-12-19,125334,Meias esportivas para cães para ambientes internos e externos,Acessório,Pix,1,82.46,2021,12
2024-03-01,238676,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Crédito,1,,2024,3
2022-05-15,198167,Vitamina E Granulado BigForce,Medicamento,Dinheiro,1,,2022,5
2020-01-10,74457,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Pix,1,32.48,2020,1
2021-01-24,141350,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Pix,1,54.53,2021,1
2020-12-18,84465,Penas Gatito,Brinquedo,Cartão Crédito,1,19.04,2020,12
2023-11-03,215579,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Dinheiro,1,80.6,2023,11
2021-11-18,143731,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Dinheiro,1,53.2,2021,11
2023-10-26,211056,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Boleto Bancário,1,117.0,2023,10
2023-01-03,204060,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Pix,1,37.7,2023,1
2024-02-02,255641,Roupa para Cão Billaboard,Acessório,Pix,1,,2024,2
2023-02-06,202991,Meias esportivas para cães para ambientes internos e externos,Acessório,Boleto Bancário,1,40.3,2023,2
2024-01-10,265644,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Crédito,1,,2024,1
2023-08-22,217983,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,85.8,2023,8
2020-07-18,87893,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,42.56,2020,7
2020-11-30,95353,Vitamina E Granulado BigForce,Medicamento,Cartão Débito,1,84.0,2020,11
2020-10-28,96591,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Pix,1,309.12,2020,10
2020-03-30,89467,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Dinheiro,1,33.6,2020,3
2021-09-23,122968,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Crédito,1,115.71,2021,9
2024-03-23,266564,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Débito,1,,2024,3
2022-02-03,170495,Mordedor de Corda Bola,Brinquedo,Cartão Crédito,1,,2022,2
2023-03-17,215423,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Pix,1,772.2,2023,3
2020-01-09,97994,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Boleto Bancário,1,101.92,2020,1
2020-01-21,51466,Penas Gatito,Brinquedo,Boleto Bancário,1,21.28,2020,1
2022-02-28,184459,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Pix,1,,2022,2
2023-06-14,214017,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Crédito,1,811.2,2023,6
2022-02-02,165504,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Boleto Bancário,1,,2022,2
2024-02-12,275310,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Crédito,1,,2024,2
2021-11-23,126186,Vitamina E Granulado BigForce,Medicamento,Pix,1,156.94,2021,11
2022-11-06,162204,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Crédito,1,,2022,11
2024-03-25,259052,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Crédito,1,,2024,3
